times,year,month,date,academic_year,semester,week,weekday,hour,events,subject,student_level,number_of_tutors
"[6930, 2, 0, 0, 6822]",2018,1,31,2017/2018,2,1,3,13,"['FINISH', 'PAUSE', 'JOIN', 'START', 'PAUSE']",STAT,2,3
"[491, 3185, 0, 2305, 1126, 1116, 0]",2018,1,31,2017/2018,2,1,3,13,"['PAUSE', 'FINISH', 'START', 'PAUSE', 'PAUSE', 'TRANSFER', 'JOIN']",MST,2,3
"[564, 2609, 518, 0, 0, 1639]",2018,1,31,2017/2018,2,1,3,14,"['TRANSFER', 'FINISH', 'PAUSE', 'START', 'JOIN', 'PAUSE']",MST,2,4
"[0, 0, 2320, 3863]",2018,1,31,2017/2018,2,1,3,14,"['JOIN', 'START', 'PAUSE', 'FINISH']",STAT,2,4
"[0, 0, 7, 0]",2018,1,31,2017/2018,2,1,3,14,"['JOIN', 'JOIN', 'PAUSE', 'START']",STAT,2,4
"[2971, 0, 0]",2018,1,31,2017/2018,2,1,3,15,"['FINISH', 'JOIN', 'START']",MST,2,3
"[0, 0, 777, 5442]",2018,1,31,2017/2018,2,1,3,15,"['JOIN', 'START', 'PAUSE', 'FINISH']",STAT,2,3
"[0, 79, 0]",2018,1,31,2017/2018,2,1,3,15,"['START', 'FINISH', 'JOIN']",STAT,2,3
"[3868, 0, 0, 2909, 0]",2018,1,31,2017/2018,2,1,3,15,"['FINISH', 'JOIN', 'START', 'PAUSE', 'JOIN']",STAT,2,3
"[2, 0, 0]",2018,1,31,2017/2018,2,1,3,15,"['PAUSE', 'JOIN', 'START']",STAT,2,3
"[0, 0, 900]",2018,1,31,2017/2018,2,1,3,15,"['JOIN', 'START', 'PAUSE']",STAT,2,3
"[0, 0, 0, 1694, 4019]",2018,1,31,2017/2018,2,1,3,16,"['JOIN', 'START', 'JOIN', 'JOIN', 'FINISH']",MATH000,0,3
"[0, 1753, 968, 0, 319]",2018,1,31,2017/2018,2,1,3,16,"['JOIN', 'FINISH', 'PAUSE', 'START', 'PAUSE']",PHYC,2,3
"[0, 90, 0]",2018,1,31,2017/2018,2,1,3,16,"['START', 'PAUSE', 'JOIN']",STAT,2,3
"[72, 0, 0]",2018,1,31,2017/2018,2,1,3,17,"['FINISH', 'JOIN', 'START']",STAT,2,1
"[617, 0, 0]",2018,2,1,2017/2018,2,1,4,10,"['FINISH', 'JOIN', 'START']",PHYC,1,2
"[1483, 0, 0, 4783]",2018,2,1,2017/2018,2,1,4,10,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,1,2
"[545, 0, 0]",2018,2,1,2017/2018,2,1,4,10,"['FINISH', 'JOIN', 'START']",STAT,2,2
"[0, 0, 1426]",2018,2,1,2017/2018,2,1,4,10,"['JOIN', 'START', 'FINISH']",MATH,2,2
"[18734, 0, 0, 18747, 3021, 3025, 1138]",2018,2,1,2017/2018,2,1,4,11,"['TRANSFER', 'JOIN', 'START', 'FINISH', 'TRANSFER', 'PAUSE', 'PAUSE']",STAT,2,3
"[350, 0, 0]",2018,2,1,2017/2018,2,1,4,11,"['FINISH', 'JOIN', 'START']",ECON,1,3
"[6, 0, 5549, 0, 0, 0]",2018,2,1,2017/2018,2,1,4,11,"['PAUSE', 'START', 'FINISH', 'JOIN', 'JOIN', 'JOIN']",STAT,2,3
"[779, 0, 0]",2018,2,1,2017/2018,2,1,4,11,"['FINISH', 'START', 'JOIN']",PHYC,2,3
"[9750, 1786, 1769, 9809, 0, 0, 2198, 263]",2018,2,1,2017/2018,2,1,4,11,"['TRANSFER', 'PAUSE', 'TRANSFER', 'FINISH', 'JOIN', 'START', 'PAUSE', 'PAUSE']",STAT,2,3
"[1402, 3300, 1405, 3294, 0, 1120, 0]",2018,2,1,2017/2018,2,1,4,11,"['TRANSFER', 'FINISH', 'PAUSE', 'TRANSFER', 'JOIN', 'PAUSE', 'START']",MATH,1,3
"[0, 0, 97]",2018,2,1,2017/2018,2,1,4,11,"['JOIN', 'START', 'FINISH']",STAT,2,3
"[582, 0, 0]",2018,2,1,2017/2018,2,1,4,11,"['FINISH', 'START', 'JOIN']",ACM,2,3
"[0, 0, 35]",2018,2,1,2017/2018,2,1,4,12,"['JOIN', 'START', 'FINISH']",ECON,2,2
"[0, 0, 42]",2018,2,1,2017/2018,2,1,4,12,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 7178, 0, 2864, 3, 1949]",2018,2,1,2017/2018,2,1,4,12,"['START', 'FINISH', 'JOIN', 'PAUSE', 'PAUSE', 'PAUSE']",STAT,2,2
"[1037, 0, 0]",2018,2,1,2017/2018,2,1,4,12,"['FINISH', 'JOIN', 'START']",MATH,1,2
"[0, 0, 148]",2018,2,1,2017/2018,2,1,4,12,"['JOIN', 'START', 'FINISH']",STAT,2,2
"[0, 6, 3461, 11896, 0, 11871]",2018,2,1,2017/2018,2,1,4,13,"['JOIN', 'PAUSE', 'PAUSE', 'FINISH', 'START', 'TRANSFER']",PHYC,1,3
"[0, 0, 987, 11648, 11727]",2018,2,1,2017/2018,2,1,4,13,"['JOIN', 'START', 'PAUSE', 'TRANSFER', 'FINISH']",MATH,1,3
"[38, 10138, 10135, 0, 0]",2018,2,1,2017/2018,2,1,4,14,"['PAUSE', 'FINISH', 'TRANSFER', 'JOIN', 'START']",STAT,2,3
"[10105, 10103, 0, 0, 15]",2018,2,1,2017/2018,2,1,4,14,"['FINISH', 'TRANSFER', 'JOIN', 'START', 'PAUSE']",STAT,2,3
"[0, 10, 0, 10095, 10097]",2018,2,1,2017/2018,2,1,4,14,"['JOIN', 'PAUSE', 'START', 'TRANSFER', 'FINISH']",STAT,2,3
"[24, 10112, 10113, 0, 0]",2018,2,1,2017/2018,2,1,4,14,"['PAUSE', 'TRANSFER', 'FINISH', 'JOIN', 'START']",STAT,2,3
"[10063, 10065, 11, 0, 0]",2018,2,1,2017/2018,2,1,4,14,"['TRANSFER', 'FINISH', 'PAUSE', 'START', 'JOIN']",STAT,2,3
"[0, 10046, 0, 11, 10044]",2018,2,1,2017/2018,2,1,4,14,"['JOIN', 'FINISH', 'START', 'PAUSE', 'TRANSFER']",STAT,2,3
"[0, 10042, 10040, 18, 0]",2018,2,1,2017/2018,2,1,4,14,"['START', 'FINISH', 'TRANSFER', 'PAUSE', 'JOIN']",STAT,2,3
"[9802, 0, 9801, 0, 20]",2018,2,1,2017/2018,2,1,4,14,"['FINISH', 'START', 'TRANSFER', 'JOIN', 'PAUSE']",STAT,2,3
"[9782, 0, 9785, 0, 0, 0, 0, 0, 14, 0]",2018,2,1,2017/2018,2,1,4,14,"['TRANSFER', 'JOIN', 'FINISH', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'PAUSE', 'START']",STAT,2,3
"[0, 0, 1856, 733]",2018,2,1,2017/2018,2,1,4,14,"['JOIN', 'START', 'FINISH', 'PAUSE']",MST,2,3
"[0, 7098, 119, 0]",2018,2,1,2017/2018,2,1,4,15,"['JOIN', 'FINISH', 'PAUSE', 'START']",STAT,2,3
"[40, 0, 0, 7086, 7083]",2018,2,1,2017/2018,2,1,4,15,"['PAUSE', 'START', 'JOIN', 'FINISH', 'TRANSFER']",STAT,2,3
"[1701, 6477, 6475, 0, 1764, 0, 2]",2018,2,1,2017/2018,2,1,4,15,"['TRANSFER', 'FINISH', 'TRANSFER', 'START', 'PAUSE', 'JOIN', 'PAUSE']",STAT,2,3
"[0, 0, 247]",2018,2,1,2017/2018,2,1,4,15,"['JOIN', 'START', 'FINISH']",STAT,2,3
"[1873, 1477, 5059, 0, 0, 5060, 562]",2018,2,1,2017/2018,2,1,4,15,"['PAUSE', 'TRANSFER', 'TRANSFER', 'JOIN', 'START', 'FINISH', 'PAUSE']",STAT,2,3
"[0, 1335, 0]",2018,2,1,2017/2018,2,1,4,16,"['START', 'FINISH', 'JOIN']",MST,1,3
"[0, 0, 56]",2018,2,1,2017/2018,2,1,4,17,"['JOIN', 'START', 'FINISH']",MST,2,1
"[0, 3780, 4321, 0]",2018,2,2,2017/2018,2,1,5,10,"['START', 'PAUSE', 'FINISH', 'JOIN']",MST,2,2
"[0, 0, 904]",2018,2,2,2017/2018,2,1,5,10,"['JOIN', 'START', 'FINISH']",ACM,1,2
"[0, 2742, 0]",2018,2,2,2017/2018,2,1,5,10,"['START', 'FINISH', 'JOIN']",MST,2,2
"[0, 4666, 491, 0]",2018,2,2,2017/2018,2,1,5,11,"['START', 'FINISH', 'PAUSE', 'JOIN']",MST,2,2
"[545, 740, 0, 0]",2018,2,2,2017/2018,2,1,5,11,"['PAUSE', 'FINISH', 'START', 'JOIN']",FDSC,2,2
"[2, 0, 5412, 3762, 1586, 0]",2018,2,2,2017/2018,2,1,5,11,"['PAUSE', 'JOIN', 'FINISH', 'PAUSE', 'PAUSE', 'START']",MST,2,2
"[0, 1577, 0, 335]",2018,2,2,2017/2018,2,1,5,11,"['JOIN', 'FINISH', 'START', 'PAUSE']",MST,2,2
"[0, 1438, 0]",2018,2,2,2017/2018,2,1,5,11,"['JOIN', 'FINISH', 'START']",ACM,2,2
"[2496, 0, 862, 3801, 0]",2018,2,2,2017/2018,2,1,5,11,"['PAUSE', 'JOIN', 'PAUSE', 'FINISH', 'START']",MST,2,2
"[3343, 0, 0, 3878]",2018,2,2,2017/2018,2,1,5,12,"['PAUSE', 'JOIN', 'START', 'FINISH']",PHYC,1,2
"[0, 378, 0]",2018,2,5,2017/2018,2,2,1,10,"['START', 'FINISH', 'JOIN']",ACM,2,2
"[441, 0, 0]",2018,2,5,2017/2018,2,2,1,10,"['FINISH', 'JOIN', 'START']",ECON,1,2
"[0, 454, 0]",2018,2,5,2017/2018,2,2,1,10,"['START', 'FINISH', 'JOIN']",MATH,2,2
"[0, 0, 435, 816]",2018,2,5,2017/2018,2,2,1,10,"['JOIN', 'START', 'PAUSE', 'FINISH']",MST,2,2
"[0, 184, 0]",2018,2,5,2017/2018,2,2,1,10,"['JOIN', 'FINISH', 'START']",MATH,1,2
"[0, 3724, 0, 641]",2018,2,5,2017/2018,2,2,1,11,"['START', 'FINISH', 'JOIN', 'JOIN']",MST,2,4
"[0, 62, 0]",2018,2,5,2017/2018,2,2,1,11,"['JOIN', 'FINISH', 'START']",ACM,2,4
"[396, 0, 0]",2018,2,5,2017/2018,2,2,1,11,"['FINISH', 'JOIN', 'START']",STAT,2,4
"[310, 0, 0, 2]",2018,2,5,2017/2018,2,2,1,11,"['FINISH', 'JOIN', 'START', 'PAUSE']",ACM,2,4
"[821, 0, 0]",2018,2,5,2017/2018,2,2,1,12,"['FINISH', 'JOIN', 'START']",ACM,2,4
"[0, 0, 47]",2018,2,5,2017/2018,2,2,1,12,"['JOIN', 'START', 'FINISH']",ACM,2,4
"[0, 0, 624]",2018,2,5,2017/2018,2,2,1,12,"['JOIN', 'START', 'FINISH']",ACM,2,4
"[0, 0, 3186]",2018,2,5,2017/2018,2,2,1,12,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 218]",2018,2,5,2017/2018,2,2,1,12,"['START', 'JOIN', 'FINISH']",ACM,1,4
"[0, 828, 0]",2018,2,5,2017/2018,2,2,1,13,"['JOIN', 'FINISH', 'START']",MATH,2,3
"[1825, 0, 0]",2018,2,5,2017/2018,2,2,1,13,"['FINISH', 'JOIN', 'START']",MST,2,3
"[866, 0, 3668, 0]",2018,2,5,2017/2018,2,2,1,14,"['PAUSE', 'START', 'FINISH', 'JOIN']",ACM,2,3
"[30, 0, 0]",2018,2,5,2017/2018,2,2,1,14,"['FINISH', 'JOIN', 'START']",ACM,2,3
"[0, 0, 1870]",2018,2,5,2017/2018,2,2,1,14,"['JOIN', 'START', 'FINISH']",ACM,1,3
"[0, 19, 0]",2018,2,5,2017/2018,2,2,1,15,"['START', 'FINISH', 'JOIN']",MST,1,3
"[0, 18, 0]",2018,2,5,2017/2018,2,2,1,15,"['START', 'FINISH', 'JOIN']",MATH,1,3
"[0, 0, 2658, 0]",2018,2,5,2017/2018,2,2,1,15,"['JOIN', 'JOIN', 'FINISH', 'START']",MST,2,3
"[0, 1739, 0]",2018,2,5,2017/2018,2,2,1,15,"['START', 'FINISH', 'JOIN']",ACM,2,3
"[0, 1466, 589, 358, 0]",2018,2,5,2017/2018,2,2,1,16,"['JOIN', 'FINISH', 'PAUSE', 'PAUSE', 'START']",ACM,2,4
"[0, 0, 822]",2018,2,5,2017/2018,2,2,1,16,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[0, 636, 0, 1665]",2018,2,5,2017/2018,2,2,1,16,"['START', 'PAUSE', 'JOIN', 'FINISH']",MATH,2,4
"[0, 949, 0]",2018,2,5,2017/2018,2,2,1,16,"['START', 'FINISH', 'JOIN']",MATH,1,4
"[0, 1929, 0, 35]",2018,2,5,2017/2018,2,2,1,16,"['JOIN', 'FINISH', 'START', 'JOIN']",MATH000,0,4
"[1167, 0, 0]",2018,2,5,2017/2018,2,2,1,16,"['FINISH', 'START', 'JOIN']",MATH,1,4
"[6, 1140, 0, 0]",2018,2,5,2017/2018,2,2,1,16,"['PAUSE', 'FINISH', 'START', 'JOIN']",ACM,2,4
"[0, 0, 2482]",2018,2,5,2017/2018,2,2,1,17,"['START', 'JOIN', 'FINISH']",ACM,1,1
"[0, 0, 1943, 0]",2018,2,5,2017/2018,2,2,1,17,"['JOIN', 'JOIN', 'FINISH', 'START']",ACM,1,1
"[0, 1052, 0]",2018,2,5,2017/2018,2,2,1,18,"['JOIN', 'FINISH', 'START']",MATH,1,1
"[276, 0, 0, 6447]",2018,2,5,2017/2018,2,2,1,18,"['PAUSE', 'JOIN', 'START', 'FINISH']",MST,1,1
"[0, 4435, 2, 0]",2018,2,5,2017/2018,2,2,1,18,"['START', 'FINISH', 'PAUSE', 'JOIN']",ACM,2,1
"[0, 2, 0, 3761]",2018,2,5,2017/2018,2,2,1,19,"['JOIN', 'PAUSE', 'START', 'FINISH']",MIS,1,1
"[0, 0, 2, 3247, 0]",2018,2,5,2017/2018,2,2,1,19,"['JOIN', 'START', 'PAUSE', 'FINISH', 'JOIN']",MATH,1,1
"[1867, 0, 0, 3]",2018,2,5,2017/2018,2,2,1,19,"['FINISH', 'JOIN', 'START', 'PAUSE']",MST,1,1
"[1949, 0, 0, 2]",2018,2,5,2017/2018,2,2,1,19,"['FINISH', 'JOIN', 'START', 'PAUSE']",ACM,2,1
"[0, 21, 0]",2018,2,5,2017/2018,2,2,1,20,"['START', 'FINISH', 'JOIN']",MST,2,#N/A
"[0, 0, 720, 2]",2018,2,5,2017/2018,2,2,1,20,"['START', 'JOIN', 'FINISH', 'PAUSE']",STAT,2,#N/A
"[0, 0, 2303, 0]",2018,2,6,2017/2018,2,2,2,10,"['START', 'JOIN', 'FINISH', 'JOIN']",MST,2,2
"[535, 5162, 2643, 0, 0]",2018,2,6,2017/2018,2,2,2,10,"['PAUSE', 'FINISH', 'PAUSE', 'JOIN', 'START']",MATH,1,2
"[0, 1250, 0]",2018,2,6,2017/2018,2,2,2,10,"['START', 'FINISH', 'JOIN']",MST,1,2
"[0, 0, 377]",2018,2,6,2017/2018,2,2,2,11,"['START', 'JOIN', 'FINISH']",MATH,2,2
"[0, 944, 0]",2018,2,6,2017/2018,2,2,2,11,"['START', 'FINISH', 'JOIN']",MATH,1,2
"[0, 0, 2340, 4402]",2018,2,6,2017/2018,2,2,2,11,"['START', 'JOIN', 'PAUSE', 'FINISH']",MATH,1,2
"[0, 0, 3523]",2018,2,6,2017/2018,2,2,2,11,"['START', 'JOIN', 'FINISH']",MST,2,2
"[3496, 0, 0]",2018,2,6,2017/2018,2,2,2,12,"['FINISH', 'START', 'JOIN']",MATH,1,3
"[0, 0, 485]",2018,2,6,2017/2018,2,2,2,12,"['JOIN', 'START', 'FINISH']",MATH,1,3
"[1249, 0, 0, 4687]",2018,2,6,2017/2018,2,2,2,13,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,1,2
"[1995, 0, 0]",2018,2,6,2017/2018,2,2,2,13,"['FINISH', 'JOIN', 'START']",MATH,1,2
"[3290, 0, 0, 2131]",2018,2,6,2017/2018,2,2,2,13,"['FINISH', 'JOIN', 'START', 'PAUSE']",EEEN,2,2
"[0, 1069, 0]",2018,2,6,2017/2018,2,2,2,13,"['START', 'FINISH', 'JOIN']",MATH,2,2
"[970, 0, 0]",2018,2,6,2017/2018,2,2,2,14,"['FINISH', 'JOIN', 'START']",MATH,1,2
"[0, 1772, 0]",2018,2,6,2017/2018,2,2,2,14,"['JOIN', 'FINISH', 'START']",MATH,1,2
"[4954, 5160, 0, 268, 0]",2018,2,6,2017/2018,2,2,2,14,"['PAUSE', 'FINISH', 'JOIN', 'PAUSE', 'START']",MST,2,2
"[864, 0, 0]",2018,2,6,2017/2018,2,2,2,14,"['FINISH', 'JOIN', 'START']",MST,2,2
"[3947, 0, 1893, 0]",2018,2,6,2017/2018,2,2,2,14,"['FINISH', 'JOIN', 'PAUSE', 'START']",MATH,1,2
"[0, 1794, 293, 274, 0]",2018,2,6,2017/2018,2,2,2,15,"['JOIN', 'FINISH', 'TRANSFER', 'PAUSE', 'START']",ACM,2,4
"[355, 0, 0]",2018,2,6,2017/2018,2,2,2,15,"['FINISH', 'JOIN', 'START']",MST,2,4
"[0, 0, 5168]",2018,2,6,2017/2018,2,2,2,15,"['JOIN', 'START', 'FINISH']",ACM,2,4
"[4727, 0, 0, 0, 0]",2018,2,6,2017/2018,2,2,2,15,"['FINISH', 'START', 'JOIN', 'JOIN', 'JOIN']",ACM,2,4
"[0, 5418, 0, 41]",2018,2,6,2017/2018,2,2,2,16,"['JOIN', 'FINISH', 'START', 'PAUSE']",MST,2,3
"[0, 0, 2746]",2018,2,6,2017/2018,2,2,2,16,"['START', 'JOIN', 'FINISH']",MST,2,3
"[684, 0, 4387, 0]",2018,2,6,2017/2018,2,2,2,18,"['PAUSE', 'JOIN', 'FINISH', 'START']",ACM,1,1
"[2, 0, 3686, 0]",2018,2,6,2017/2018,2,2,2,18,"['PAUSE', 'JOIN', 'FINISH', 'START']",MST,2,1
"[2820, 2, 0, 0]",2018,2,6,2017/2018,2,2,2,19,"['FINISH', 'PAUSE', 'JOIN', 'START']",MST,1,1
"[0, 1, 1999, 0]",2018,2,6,2017/2018,2,2,2,19,"['JOIN', 'PAUSE', 'FINISH', 'START']",ACM,2,1
"[0, 1056, 3356, 0]",2018,2,7,2017/2018,2,2,3,10,"['JOIN', 'PAUSE', 'FINISH', 'START']",ACM,1,3
"[616, 0, 0, 2201, 5635]",2018,2,7,2017/2018,2,2,3,10,"['PAUSE', 'START', 'JOIN', 'PAUSE', 'FINISH']",ACM,2,3
"[4988, 0, 58, 0]",2018,2,7,2017/2018,2,2,3,10,"['FINISH', 'START', 'PAUSE', 'JOIN']",MATH,1,3
"[4438, 0, 14, 127, 0]",2018,2,7,2017/2018,2,2,3,10,"['FINISH', 'START', 'JOIN', 'PAUSE', 'JOIN']",MATH,2,3
"[696, 4183, 0, 0]",2018,2,7,2017/2018,2,2,3,10,"['PAUSE', 'FINISH', 'START', 'JOIN']",ACM,2,3
"[0, 6476, 2331, 0]",2018,2,7,2017/2018,2,2,3,11,"['START', 'FINISH', 'PAUSE', 'JOIN']",MST,2,3
"[10235, 0, 153, 10231, 0]",2018,2,7,2017/2018,2,2,3,12,"['FINISH', 'START', 'PAUSE', 'TRANSFER', 'JOIN']",MST,2,3
"[4128, 0, 0]",2018,2,7,2017/2018,2,2,3,12,"['FINISH', 'START', 'JOIN']",MST,2,3
"[0, 2246, 0, 1291, 188]",2018,2,7,2017/2018,2,2,3,12,"['START', 'FINISH', 'JOIN', 'PAUSE', 'PAUSE']",ACM,2,3
"[75, 8130, 8135, 0, 0]",2018,2,7,2017/2018,2,2,3,12,"['PAUSE', 'TRANSFER', 'FINISH', 'START', 'JOIN']",MST,2,3
"[1688, 1072, 0, 0]",2018,2,7,2017/2018,2,2,3,13,"['FINISH', 'PAUSE', 'START', 'JOIN']",MATH,1,3
"[0, 0, 4055, 3641, 5]",2018,2,7,2017/2018,2,2,3,13,"['JOIN', 'START', 'FINISH', 'PAUSE', 'PAUSE']",MST,2,3
"[0, 0, 1865]",2018,2,7,2017/2018,2,2,3,13,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[3099, 0, 0]",2018,2,7,2017/2018,2,2,3,14,"['FINISH', 'JOIN', 'START']",MST,2,4
"[9626, 2774, 0, 0]",2018,2,7,2017/2018,2,2,3,14,"['FINISH', 'PAUSE', 'START', 'JOIN']",MST,1,4
"[2018, 0, 0]",2018,2,7,2017/2018,2,2,3,14,"['FINISH', 'START', 'JOIN']",PHYC,1,4
"[146, 0, 0]",2018,2,7,2017/2018,2,2,3,14,"['FINISH', 'START', 'JOIN']",MST,2,4
"[169, 0, 149, 4354, 3814, 0]",2018,2,7,2017/2018,2,2,3,15,"['PAUSE', 'JOIN', 'PAUSE', 'FINISH', 'PAUSE', 'START']",STAT,2,3
"[5633, 2915, 0, 0, 2521]",2018,2,7,2017/2018,2,2,3,15,"['FINISH', 'JOIN', 'START', 'JOIN', 'JOIN']",MATH000,0,3
"[2418, 2207, 0, 0]",2018,2,7,2017/2018,2,2,3,16,"['FINISH', 'PAUSE', 'JOIN', 'START']",ACM,1,3
"[0, 0, 508]",2018,2,7,2017/2018,2,2,3,16,"['JOIN', 'START', 'FINISH']",MST,1,3
"[198, 0, 2187, 2192, 0]",2018,2,7,2017/2018,2,2,3,16,"['PAUSE', 'START', 'TRANSFER', 'FINISH', 'JOIN']",EEEN,2,3
"[824, 0, 0]",2018,2,7,2017/2018,2,2,3,16,"['FINISH', 'START', 'JOIN']",MST,1,3
"[0, 46, 0]",2018,2,7,2017/2018,2,2,3,17,"['START', 'FINISH', 'JOIN']",MATH,1,1
"[0, 0, 529]",2018,2,8,2017/2018,2,2,4,9,"['JOIN', 'START', 'FINISH']",ACM,2,#N/A
"[3962, 0, 0, 919]",2018,2,8,2017/2018,2,2,4,9,"['FINISH', 'JOIN', 'START', 'PAUSE']",ACM,2,#N/A
"[904, 0, 0]",2018,2,8,2017/2018,2,2,4,10,"['FINISH', 'JOIN', 'START']",MATH,1,2
"[1154, 0, 0]",2018,2,8,2017/2018,2,2,4,10,"['FINISH', 'START', 'JOIN']",MST,1,2
"[0, 804, 3478, 0, 821]",2018,2,8,2017/2018,2,2,4,10,"['START', 'PAUSE', 'FINISH', 'JOIN', 'TRANSFER']",STAT,2,2
"[0, 366, 0, 238]",2018,2,8,2017/2018,2,2,4,10,"['START', 'FINISH', 'JOIN', 'PAUSE']",ACM,2,2
"[344, 189, 447, 0, 0]",2018,2,8,2017/2018,2,2,4,10,"['TRANSFER', 'PAUSE', 'FINISH', 'JOIN', 'START']",ACM,2,2
"[2134, 0, 1266, 0]",2018,2,8,2017/2018,2,2,4,10,"['FINISH', 'JOIN', 'PAUSE', 'START']",MATH,1,2
"[0, 0, 522]",2018,2,8,2017/2018,2,2,4,10,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[1357, 1762, 0, 727, 0, 1825, 1482]",2018,2,8,2017/2018,2,2,4,10,"['PAUSE', 'TRANSFER', 'JOIN', 'PAUSE', 'START', 'FINISH', 'PAUSE']",MATH,1,2
"[1994, 0, 5936, 5941, 0]",2018,2,8,2017/2018,2,2,4,11,"['PAUSE', 'JOIN', 'TRANSFER', 'FINISH', 'START']",MATH,1,3
"[506, 152, 6080, 0, 0, 486, 0, 6075, 97, 35]",2018,2,8,2017/2018,2,2,4,11,"['PAUSE', 'PAUSE', 'FINISH', 'START', 'JOIN', 'TRANSFER', 'JOIN', 'TRANSFER', 'TRANSFER', 'PAUSE']",MEEN,2,3
"[0, 0, 602]",2018,2,8,2017/2018,2,2,4,11,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 1013]",2018,2,8,2017/2018,2,2,4,11,"['START', 'JOIN', 'FINISH']",ACM,2,3
"[0, 0, 0, 2541]",2018,2,8,2017/2018,2,2,4,11,"['START', 'JOIN', 'JOIN', 'FINISH']",MST,1,3
"[0, 5, 305, 3083, 0]",2018,2,8,2017/2018,2,2,4,12,"['START', 'PAUSE', 'PAUSE', 'FINISH', 'JOIN']",EEEN,2,2
"[0, 0, 1332]",2018,2,8,2017/2018,2,2,4,12,"['START', 'JOIN', 'FINISH']",MATH,2,2
"[337, 276, 0, 347, 478, 0]",2018,2,8,2017/2018,2,2,4,12,"['PAUSE', 'PAUSE', 'JOIN', 'TRANSFER', 'FINISH', 'START']",ACM,2,2
"[2462, 0, 0, 49]",2018,2,8,2017/2018,2,2,4,13,"['FINISH', 'JOIN', 'START', 'PAUSE']",ACM,2,3
"[0, 2246, 129, 0]",2018,2,8,2017/2018,2,2,4,13,"['JOIN', 'FINISH', 'PAUSE', 'START']",ACM,2,3
"[0, 3266, 0]",2018,2,8,2017/2018,2,2,4,13,"['JOIN', 'FINISH', 'START']",MST,2,3
"[0, 16529, 0, 4, 4202, 16528, 3085, 29]",2018,2,8,2017/2018,2,2,4,13,"['START', 'FINISH', 'JOIN', 'JOIN', 'PAUSE', 'TRANSFER', 'TRANSFER', 'PAUSE']",MST,1,3
"[7294, 0, 0, 3000]",2018,2,8,2017/2018,2,2,4,14,"['FINISH', 'JOIN', 'START', 'PAUSE']",MST,1,3
"[389, 15137, 0, 0, 15135]",2018,2,8,2017/2018,2,2,4,14,"['PAUSE', 'FINISH', 'START', 'JOIN', 'TRANSFER']",MST,2,3
"[16, 0, 14699, 14700, 0]",2018,2,8,2017/2018,2,2,4,14,"['PAUSE', 'JOIN', 'TRANSFER', 'FINISH', 'START']",ACM,2,3
"[0, 0, 72, 575]",2018,2,8,2017/2018,2,2,4,14,"['JOIN', 'START', 'PAUSE', 'FINISH']",MATH,2,3
"[0, 0, 393, 14034, 14035]",2018,2,8,2017/2018,2,2,4,14,"['START', 'JOIN', 'PAUSE', 'TRANSFER', 'FINISH']",MST,1,3
"[13547, 13548, 28, 0, 0]",2018,2,8,2017/2018,2,2,4,14,"['TRANSFER', 'FINISH', 'PAUSE', 'JOIN', 'START']",PHYC,1,3
"[0, 904, 0, 3516, 0, 0]",2018,2,8,2017/2018,2,2,4,14,"['JOIN', 'PAUSE', 'JOIN', 'FINISH', 'START', 'JOIN']",MST,1,3
"[3806, 3855, 0, 23, 0]",2018,2,8,2017/2018,2,2,4,15,"['TRANSFER', 'FINISH', 'JOIN', 'PAUSE', 'START']",ACM,2,3
"[0, 22, 0, 1914, 2005]",2018,2,8,2017/2018,2,2,4,15,"['START', 'PAUSE', 'JOIN', 'TRANSFER', 'FINISH']",MATH,2,3
"[2929, 2967, 11107, 11109, 0, 1223, 0, 2]",2018,2,8,2017/2018,2,2,4,15,"['PAUSE', 'PAUSE', 'TRANSFER', 'FINISH', 'START', 'PAUSE', 'JOIN', 'PAUSE']",MST,1,3
"[0, 11092, 2913, 0, 11091, 7]",2018,2,8,2017/2018,2,2,4,15,"['JOIN', 'FINISH', 'PAUSE', 'START', 'TRANSFER', 'PAUSE']",MST,1,3
"[269, 0, 0]",2018,2,8,2017/2018,2,2,4,15,"['FINISH', 'JOIN', 'START']",MST,1,3
"[0, 9847, 353, 1498, 9845, 0]",2018,2,8,2017/2018,2,2,4,15,"['START', 'FINISH', 'PAUSE', 'PAUSE', 'TRANSFER', 'JOIN']",ACM,2,3
"[0, 0, 57]",2018,2,8,2017/2018,2,2,4,16,"['START', 'JOIN', 'FINISH']",MST,1,3
"[50, 0, 0]",2018,2,8,2017/2018,2,2,4,16,"['FINISH', 'JOIN', 'START']",ACM,2,3
"[0, 0, 4521, 303]",2018,2,8,2017/2018,2,2,4,18,"['START', 'JOIN', 'FINISH', 'PAUSE']",MST,1,1
